roomID;acc_rating;bed_type;cancel_policy;checkin_rating;cleanliness_rating;communication_rating;guest_sat;hosting_id;instant_book;is_superhost;loc_rating;lat;lon;page;person_cap;pic_count;room_type;saved_to_wishlist_count;value_rating;rev_count;price;star_rating;amen1;amen2;amen3;amen4;amen5;amen6;amen7;amen8;amen9;amen10;amen11;amen12;amen13;amen14;amen15;amen16;amen17;amen18;amen19;amen20;amen21;amen22;amen23;amen24;amen25;amen26;amen27;amen28;amen29;amen30;amen31;amen32;amen33;amen34;amen35;amen36;amen37;amen38;amen39;amen40;amen41;amen42;amen43;amen44;amen45;amen46;amen47;amen48;amen49;amen50
1511076;10;Real Bed;4;10;10;10;99;1511076;False;True;10;37.76346478503538;-122.4250033288817;p3;2;29;Private room;857;10;196;145.0;5;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;True;True
2042095;10;Real Bed;4;10;9;10;98;2042095;False;True;10;37.73285271641229;-122.44234887398318;p3;4;39;Private room;630;10;125;119.0;5;True;True;True;True;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;True;True;False;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;False;False;True
7628183;10;Real Bed;5;10;10;10;93;7628183;True;False;10;37.769714203098445;-122.43748731709496;p3;3;8;Private room;68;10;9;128.0;4.5;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True;False;False;False;False;True;True;False;False;True;False;False;True;False;False;False
14139488;9;Real Bed;5;10;8;9;81;14139488;False;False;8;37.78098584328411;-122.40627424420022;p3;1;22;Private room;95;8;19;79.0;4;True;True;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;False
15010218;10;Real Bed;5;10;10;10;95;15010218;False;False;9;37.7336578507961;-122.43345548731288;p3;2;18;Private room;51;10;12;110.0;5;True;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;True;True;True;True;True;False;True;True;True;False;True;False;True;True
4285232;10;Real Bed;4;10;10;10;97;4285232;True;True;9;37.74726583849024;-122.4055121273166;p3;2;26;Private room;100;10;30;135.0;5;False;False;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True;True;True;False;True;True;True;False;True;True;True;True;True;False;False;False
13803228;10;Real Bed;4;10;10;10;100;13803228;False;False;10;37.74608157128892;-122.44440165701585;p3;2;19;Private room;47;10;5;140.0;5;False;False;False;True;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;True;True;False;True;True;True;True;True;False;False;True;True;True;False;False;True;True
15677916;8;Real Bed;3;8;9;9;80;15677916;True;False;8;37.70598721563247;-122.45912548389485;p3;1;8;Shared room;13;8;8;39.0;4;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;True;True;False;False;False;False;False
785901;9;Real Bed;3;10;9;10;90;785901;False;False;9;37.79312530135631;-122.40442850049207;p3;4;23;Shared room;268;9;74;45.0;4.5;True;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;True;False;True;False;True;False;False;False;True;True;True;False;True;True
259621;9;Real Bed;3;10;9;10;91;259621;False;False;9;37.79469729962835;-122.40373662568413;p3;4;23;Shared room;318;9;90;45.0;4.5;True;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;True;False;True;False;True;False;False;False;True;True;True;False;True;True
11483333;10;Real Bed;3;10;10;10;100;11483333;False;True;10;37.81080278532545;-122.25028963478067;p3;1;30;Shared room;8;10;6;60.0;5;True;False;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;True;False;False;False;False;False;True;True;False;True;True;True;True;True;False;True;True
15715992;10;Real Bed;3;10;10;10;100;15715992;True;False;10;37.80784063517638;-122.3012737086624;p3;1;14;Shared room;6;10;3;27.0;5;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;True;True;True;True;False;False;False;True;False;True;False;False;True;True
12990777;10;Real Bed;4;9;8;10;96;12990777;False;False;8;37.812139553111024;-122.29204322897039;p3;2;26;Shared room;28;10;5;31.0;5;False;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;True;True;True;True;False;False;False;True;True;False;True;True;False;False;True;False;True;True
12411116;9;Real Bed;4;10;10;10;100;12411116;False;False;10;37.82719274023022;-122.25870925624466;p3;3;9;Entire home/apt;15;10;5;120.0;5;True;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;True;False;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;False;False;False
